arm,component,formal_case_index,case_id,particle_id,query_sample_global_index,query_full_store_row,fold,family,field_lineage_id,nn_rank,nn_sample_global_index,nn_full_store_row,nn_case_id,nn_particle_id,nn_lineage_id,descriptor_distance,descriptor_distance_hex,training_pool_identity_sha256,neighbour_set_sha256,query_feature_vector_sha256,normalized_query_feature_sha256,evidence_class
MS,pressure_gradient_acceleration,308,MSO02A|PRIMARY|F4|773899c25d176ee4b66bb54f1377e18d9a10e7bda7e89e3c9a49599945c18c8d,471,39469,177879,FOLD_1,F4,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,8,1672,7948,MSO02A|PRIMARY|F1|744b2148dff9490f7db5e43218ab243a24697f6344421b35cdecbbb613639351,460,MSO02A|FIELD_LINEAGE|b4fb57cfa4442c0c54e4c7d2db6d70246c8a59b98d984aeed3fbba0497b48d97,1624532551245767.5,0x1.71603d6927f1ep+50,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,3a0d09dfeb1b40b88fffab67bd284c99587ceebd7f51bc086a53644cabfef58d,92249009b67ad56f00d9c2496e5cde58939c3b0cdb7984886ee687629f7716f0,c33159de1e612f614f1ff014a535e10bd81e8a18ed27f8d71eb64be82090da72,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,308,MSO02A|PRIMARY|F4|773899c25d176ee4b66bb54f1377e18d9a10e7bda7e89e3c9a49599945c18c8d,471,39469,177879,FOLD_1,F4,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,9,1758,7925,MSO02A|PRIMARY|F1|744b2148dff9490f7db5e43218ab243a24697f6344421b35cdecbbb613639351,437,MSO02A|FIELD_LINEAGE|b4fb57cfa4442c0c54e4c7d2db6d70246c8a59b98d984aeed3fbba0497b48d97,1624532551245788,0x1.71603d6927f70p+50,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,3a0d09dfeb1b40b88fffab67bd284c99587ceebd7f51bc086a53644cabfef58d,92249009b67ad56f00d9c2496e5cde58939c3b0cdb7984886ee687629f7716f0,c33159de1e612f614f1ff014a535e10bd81e8a18ed27f8d71eb64be82090da72,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,308,MSO02A|PRIMARY|F4|773899c25d176ee4b66bb54f1377e18d9a10e7bda7e89e3c9a49599945c18c8d,471,39469,177879,FOLD_1,F4,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,10,1725,7810,MSO02A|PRIMARY|F1|744b2148dff9490f7db5e43218ab243a24697f6344421b35cdecbbb613639351,322,MSO02A|FIELD_LINEAGE|b4fb57cfa4442c0c54e4c7d2db6d70246c8a59b98d984aeed3fbba0497b48d97,1624532551245813,0x1.71603d6927fd4p+50,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,3a0d09dfeb1b40b88fffab67bd284c99587ceebd7f51bc086a53644cabfef58d,92249009b67ad56f00d9c2496e5cde58939c3b0cdb7984886ee687629f7716f0,c33159de1e612f614f1ff014a535e10bd81e8a18ed27f8d71eb64be82090da72,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,147,40614,182739,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,1,6914,31580,MSO02A|PRIMARY|F1|b233ad24657724df3c11e6fc52e7e51197b01c456d52b33a61c64467c0e85030,476,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,1693925280158985.8,0x1.81276da665427p+50,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,4053606a9fc46caa23a27460888b7ee52996a7446f5cdb2b7852c54c907acbcb,2ad418157ac89fd33db7bfb2be420e23d9c98e9ca9f45f6bc3ca15d63abcaee2,3ae34792afdfe67ac32c7d0118ef10ca2db9f39001ced1860874b7107a25ce5f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,147,40614,182739,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,2,6977,31561,MSO02A|PRIMARY|F1|b233ad24657724df3c11e6fc52e7e51197b01c456d52b33a61c64467c0e85030,457,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,1693925280158991.5,0x1.81276da66543ep+50,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,4053606a9fc46caa23a27460888b7ee52996a7446f5cdb2b7852c54c907acbcb,2ad418157ac89fd33db7bfb2be420e23d9c98e9ca9f45f6bc3ca15d63abcaee2,3ae34792afdfe67ac32c7d0118ef10ca2db9f39001ced1860874b7107a25ce5f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,147,40614,182739,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,3,6924,31575,MSO02A|PRIMARY|F1|b233ad24657724df3c11e6fc52e7e51197b01c456d52b33a61c64467c0e85030,471,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,1693925280159014,0x1.81276da665498p+50,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,4053606a9fc46caa23a27460888b7ee52996a7446f5cdb2b7852c54c907acbcb,2ad418157ac89fd33db7bfb2be420e23d9c98e9ca9f45f6bc3ca15d63abcaee2,3ae34792afdfe67ac32c7d0118ef10ca2db9f39001ced1860874b7107a25ce5f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,147,40614,182739,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,4,6916,31584,MSO02A|PRIMARY|F1|b233ad24657724df3c11e6fc52e7e51197b01c456d52b33a61c64467c0e85030,480,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,1718672853198550,0x1.86c7ed3999b58p+50,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,4053606a9fc46caa23a27460888b7ee52996a7446f5cdb2b7852c54c907acbcb,2ad418157ac89fd33db7bfb2be420e23d9c98e9ca9f45f6bc3ca15d63abcaee2,3ae34792afdfe67ac32c7d0118ef10ca2db9f39001ced1860874b7107a25ce5f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,147,40614,182739,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,5,6918,31607,MSO02A|PRIMARY|F1|b233ad24657724df3c11e6fc52e7e51197b01c456d52b33a61c64467c0e85030,503,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,1718672853198552.5,0x1.86c7ed3999b62p+50,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,4053606a9fc46caa23a27460888b7ee52996a7446f5cdb2b7852c54c907acbcb,2ad418157ac89fd33db7bfb2be420e23d9c98e9ca9f45f6bc3ca15d63abcaee2,3ae34792afdfe67ac32c7d0118ef10ca2db9f39001ced1860874b7107a25ce5f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,147,40614,182739,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,6,7012,31604,MSO02A|PRIMARY|F1|b233ad24657724df3c11e6fc52e7e51197b01c456d52b33a61c64467c0e85030,500,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,1718672853198556.2,0x1.86c7ed3999b71p+50,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,4053606a9fc46caa23a27460888b7ee52996a7446f5cdb2b7852c54c907acbcb,2ad418157ac89fd33db7bfb2be420e23d9c98e9ca9f45f6bc3ca15d63abcaee2,3ae34792afdfe67ac32c7d0118ef10ca2db9f39001ced1860874b7107a25ce5f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,147,40614,182739,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,7,6956,31606,MSO02A|PRIMARY|F1|b233ad24657724df3c11e6fc52e7e51197b01c456d52b33a61c64467c0e85030,502,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,1718672853198563.8,0x1.86c7ed3999b8fp+50,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,4053606a9fc46caa23a27460888b7ee52996a7446f5cdb2b7852c54c907acbcb,2ad418157ac89fd33db7bfb2be420e23d9c98e9ca9f45f6bc3ca15d63abcaee2,3ae34792afdfe67ac32c7d0118ef10ca2db9f39001ced1860874b7107a25ce5f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,147,40614,182739,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,8,6974,31594,MSO02A|PRIMARY|F1|b233ad24657724df3c11e6fc52e7e51197b01c456d52b33a61c64467c0e85030,490,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,1718672853198580,0x1.86c7ed3999bd0p+50,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,4053606a9fc46caa23a27460888b7ee52996a7446f5cdb2b7852c54c907acbcb,2ad418157ac89fd33db7bfb2be420e23d9c98e9ca9f45f6bc3ca15d63abcaee2,3ae34792afdfe67ac32c7d0118ef10ca2db9f39001ced1860874b7107a25ce5f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,147,40614,182739,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,9,6923,31618,MSO02A|PRIMARY|F1|b233ad24657724df3c11e6fc52e7e51197b01c456d52b33a61c64467c0e85030,514,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,1998429966460245.8,0x1.c663ef1099557p+50,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,4053606a9fc46caa23a27460888b7ee52996a7446f5cdb2b7852c54c907acbcb,2ad418157ac89fd33db7bfb2be420e23d9c98e9ca9f45f6bc3ca15d63abcaee2,3ae34792afdfe67ac32c7d0118ef10ca2db9f39001ced1860874b7107a25ce5f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,147,40614,182739,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,10,6930,31627,MSO02A|PRIMARY|F1|b233ad24657724df3c11e6fc52e7e51197b01c456d52b33a61c64467c0e85030,523,MSO02A|FIELD_LINEAGE|de037af7ace355f1e4a70faf6f49990c3187a239ef945fa11f0451e63082af8d,1998429966460249.8,0x1.c663ef1099567p+50,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,4053606a9fc46caa23a27460888b7ee52996a7446f5cdb2b7852c54c907acbcb,2ad418157ac89fd33db7bfb2be420e23d9c98e9ca9f45f6bc3ca15d63abcaee2,3ae34792afdfe67ac32c7d0118ef10ca2db9f39001ced1860874b7107a25ce5f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,329,40647,182921,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,1,28528,128300,MSO02A|PRIMARY|F3|7321152d8470ac9122e3c84d55ea81cdab6684eaf5074d13fe57bb1b5f2bc37f,428,MSO02A|FIELD_LINEAGE|263ea51cdf25d4b220fc68512786b2b84ea466bfdaa58c08646c25a623f602bf,117973191528346.22,0x1.ad2f18b23e68ep+46,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,81deaf26723c1905e7df30f63f221b1d235b2e0e2227c7bdcf2a17f30a52754d,5d24cd28f7d597184075be0214f4f4d77dc555b60e4c7740fbfd1856bff4bafd,9553976a1bf9c419040e937908f11c34cd987b7da0c00ca1aeec522c560de6c2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,329,40647,182921,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,2,28477,128369,MSO02A|PRIMARY|F3|7321152d8470ac9122e3c84d55ea81cdab6684eaf5074d13fe57bb1b5f2bc37f,497,MSO02A|FIELD_LINEAGE|263ea51cdf25d4b220fc68512786b2b84ea466bfdaa58c08646c25a623f602bf,117973191528346.22,0x1.ad2f18b23e68ep+46,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,81deaf26723c1905e7df30f63f221b1d235b2e0e2227c7bdcf2a17f30a52754d,5d24cd28f7d597184075be0214f4f4d77dc555b60e4c7740fbfd1856bff4bafd,9553976a1bf9c419040e937908f11c34cd987b7da0c00ca1aeec522c560de6c2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,329,40647,182921,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,3,28508,128000,MSO02A|PRIMARY|F3|7321152d8470ac9122e3c84d55ea81cdab6684eaf5074d13fe57bb1b5f2bc37f,128,MSO02A|FIELD_LINEAGE|263ea51cdf25d4b220fc68512786b2b84ea466bfdaa58c08646c25a623f602bf,117973191528357.48,0x1.ad2f18b23e95fp+46,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,81deaf26723c1905e7df30f63f221b1d235b2e0e2227c7bdcf2a17f30a52754d,5d24cd28f7d597184075be0214f4f4d77dc555b60e4c7740fbfd1856bff4bafd,9553976a1bf9c419040e937908f11c34cd987b7da0c00ca1aeec522c560de6c2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,329,40647,182921,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,4,41571,186983,MSO02A|PRIMARY|F4|136227a7d75a68cf7ae9c1cc732e549f5682dfe8e01b220b5656c6a99e20b402,359,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,117973191528373.42,0x1.ad2f18b23ed5bp+46,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,81deaf26723c1905e7df30f63f221b1d235b2e0e2227c7bdcf2a17f30a52754d,5d24cd28f7d597184075be0214f4f4d77dc555b60e4c7740fbfd1856bff4bafd,9553976a1bf9c419040e937908f11c34cd987b7da0c00ca1aeec522c560de6c2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,329,40647,182921,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,5,28540,128115,MSO02A|PRIMARY|F3|7321152d8470ac9122e3c84d55ea81cdab6684eaf5074d13fe57bb1b5f2bc37f,243,MSO02A|FIELD_LINEAGE|263ea51cdf25d4b220fc68512786b2b84ea466bfdaa58c08646c25a623f602bf,117973191528383.11,0x1.ad2f18b23efc7p+46,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,81deaf26723c1905e7df30f63f221b1d235b2e0e2227c7bdcf2a17f30a52754d,5d24cd28f7d597184075be0214f4f4d77dc555b60e4c7740fbfd1856bff4bafd,9553976a1bf9c419040e937908f11c34cd987b7da0c00ca1aeec522c560de6c2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,329,40647,182921,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,6,28531,128092,MSO02A|PRIMARY|F3|7321152d8470ac9122e3c84d55ea81cdab6684eaf5074d13fe57bb1b5f2bc37f,220,MSO02A|FIELD_LINEAGE|263ea51cdf25d4b220fc68512786b2b84ea466bfdaa58c08646c25a623f602bf,117973191528393.47,0x1.ad2f18b23f25ep+46,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,81deaf26723c1905e7df30f63f221b1d235b2e0e2227c7bdcf2a17f30a52754d,5d24cd28f7d597184075be0214f4f4d77dc555b60e4c7740fbfd1856bff4bafd,9553976a1bf9c419040e937908f11c34cd987b7da0c00ca1aeec522c560de6c2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,329,40647,182921,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,7,28501,128254,MSO02A|PRIMARY|F3|7321152d8470ac9122e3c84d55ea81cdab6684eaf5074d13fe57bb1b5f2bc37f,382,MSO02A|FIELD_LINEAGE|263ea51cdf25d4b220fc68512786b2b84ea466bfdaa58c08646c25a623f602bf,117973191528396.77,0x1.ad2f18b23f331p+46,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,81deaf26723c1905e7df30f63f221b1d235b2e0e2227c7bdcf2a17f30a52754d,5d24cd28f7d597184075be0214f4f4d77dc555b60e4c7740fbfd1856bff4bafd,9553976a1bf9c419040e937908f11c34cd987b7da0c00ca1aeec522c560de6c2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,329,40647,182921,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,8,28436,128415,MSO02A|PRIMARY|F3|7321152d8470ac9122e3c84d55ea81cdab6684eaf5074d13fe57bb1b5f2bc37f,543,MSO02A|FIELD_LINEAGE|263ea51cdf25d4b220fc68512786b2b84ea466bfdaa58c08646c25a623f602bf,117973191528407,0x1.ad2f18b23f5c0p+46,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,81deaf26723c1905e7df30f63f221b1d235b2e0e2227c7bdcf2a17f30a52754d,5d24cd28f7d597184075be0214f4f4d77dc555b60e4c7740fbfd1856bff4bafd,9553976a1bf9c419040e937908f11c34cd987b7da0c00ca1aeec522c560de6c2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,329,40647,182921,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,9,41547,187075,MSO02A|PRIMARY|F4|136227a7d75a68cf7ae9c1cc732e549f5682dfe8e01b220b5656c6a99e20b402,451,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,117973191528410.64,0x1.ad2f18b23f6a9p+46,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,81deaf26723c1905e7df30f63f221b1d235b2e0e2227c7bdcf2a17f30a52754d,5d24cd28f7d597184075be0214f4f4d77dc555b60e4c7740fbfd1856bff4bafd,9553976a1bf9c419040e937908f11c34cd987b7da0c00ca1aeec522c560de6c2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,317,MSO02A|PRIMARY|F4|e6fdd77115b827f6e88a3aca37ce8cd361b1b00abe3a792726daeaaa622cd189,329,40647,182921,FOLD_4,F4,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,10,41561,187144,MSO02A|PRIMARY|F4|136227a7d75a68cf7ae9c1cc732e549f5682dfe8e01b220b5656c6a99e20b402,520,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,117973191528410.64,0x1.ad2f18b23f6a9p+46,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,81deaf26723c1905e7df30f63f221b1d235b2e0e2227c7bdcf2a17f30a52754d,5d24cd28f7d597184075be0214f4f4d77dc555b60e4c7740fbfd1856bff4bafd,9553976a1bf9c419040e937908f11c34cd987b7da0c00ca1aeec522c560de6c2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,321,MSO02A|PRIMARY|F4|c9dbc3ddd4f353bd08a08b95f1e35ffc8b4d05625974429f2582e1ee29ff1ff4,44,41209,184940,FOLD_1,F4,MSO02A|FIELD_LINEAGE|33df3171ad1652627919e731cf9215ef8e1a314518342dfafccaf525480b89f2,1,17632,79078,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,166,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,1495413883791073.2,0x1.54048b5579b85p+50,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,1557856a573f901eb204f2c4c818f5249469b231bde4454a260efc7aac899c89,5b5ae0dd552b3e113e1e59016387bdd8f7d661854f3f681986b46b411a960aaf,6af99a04453c1e6ea0aaf2a25caa90cc350c5848200cceeecb6dbd29150ed948,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,321,MSO02A|PRIMARY|F4|c9dbc3ddd4f353bd08a08b95f1e35ffc8b4d05625974429f2582e1ee29ff1ff4,44,41209,184940,FOLD_1,F4,MSO02A|FIELD_LINEAGE|33df3171ad1652627919e731cf9215ef8e1a314518342dfafccaf525480b89f2,2,21982,98979,MSO02A|PRIMARY|F2|510e17cf40fc1f4c35b88d1bc795f1025c3eb53d38cead5bafdca4da37495a6d,483,MSO02A|FIELD_LINEAGE|aea48ac2021e08669dd530f20a700598bd5d299351d9e7027a4882edf62720e6,1624633476786451.5,0x1.71661d518a44ep+50,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,1557856a573f901eb204f2c4c818f5249469b231bde4454a260efc7aac899c89,5b5ae0dd552b3e113e1e59016387bdd8f7d661854f3f681986b46b411a960aaf,6af99a04453c1e6ea0aaf2a25caa90cc350c5848200cceeecb6dbd29150ed948,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,321,MSO02A|PRIMARY|F4|c9dbc3ddd4f353bd08a08b95f1e35ffc8b4d05625974429f2582e1ee29ff1ff4,44,41209,184940,FOLD_1,F4,MSO02A|FIELD_LINEAGE|33df3171ad1652627919e731cf9215ef8e1a314518342dfafccaf525480b89f2,3,48436,217773,MSO02A|PRIMARY|F4|d99e23e60a2a8f3d8caafd8e411cd69a3f73dfdc3c07f1d26554a146832b8dd5,45,MSO02A|FIELD_LINEAGE|e26d6593c1617ff39509555baa333fe5d5138efbc841890b1dbb85905103b037,1654259796315211.2,0x1.782297e1a312dp+50,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,1557856a573f901eb204f2c4c818f5249469b231bde4454a260efc7aac899c89,5b5ae0dd552b3e113e1e59016387bdd8f7d661854f3f681986b46b411a960aaf,6af99a04453c1e6ea0aaf2a25caa90cc350c5848200cceeecb6dbd29150ed948,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,321,MSO02A|PRIMARY|F4|c9dbc3ddd4f353bd08a08b95f1e35ffc8b4d05625974429f2582e1ee29ff1ff4,44,41209,184940,FOLD_1,F4,MSO02A|FIELD_LINEAGE|33df3171ad1652627919e731cf9215ef8e1a314518342dfafccaf525480b89f2,4,14970,67377,MSO02A|PRIMARY|F2|61630fd0ed03644305ee5bc91058073d086bcabc4b66ff3674c4610afb84fce9,561,MSO02A|FIELD_LINEAGE|8160f383e8c444cb83a23e972df23a42ef573947bfd88e1ef09c924453a54b74,1662315302470200.8,0x1.79f77c46f08e3p+50,dc45198eedbea5f8d2d32135b5a365096b646679fb68348e91ae4ae01755d1a3,1557856a573f901eb204f2c4c818f5249469b231bde4454a260efc7aac899c89,5b5ae0dd552b3e113e1e59016387bdd8f7d661854f3f681986b46b411a960aaf,6af99a04453c1e6ea0aaf2a25caa90cc350c5848200cceeecb6dbd29150ed948,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
