arm,feature_index,feature_name,feature_dimension,finite_count,nonfinite_count,exact_constant,exact_duplicate_of,pairwise_exact_linear_dependency_of,linear_dependency_scalar_diagnostic,minimum,maximum,absolute_maximum,train_fold_iqr_degeneracy_count,column_sha256
MS,24,obs__base_first_moment_error_fro,110,49152,0,False,,,,6.913525119746036e-05,0.1300222720918811,0.1300222720918811,0,7057c64b58f9cbc7b8346fa354fd4be4483ff0f2eca4b04ffd172738d02ef420
MS,25,obs__base_grad_constant_x_times_h,110,49152,0,False,,,,-0.4080119848898767,0.4078800789489945,0.4080119848898767,0,d80b843d7c73eaf941415de3e8c5df2e6bd8f8654608e7f4633e89b75ea0b7a1
MS,26,obs__base_grad_constant_y_times_h,110,49152,0,False,,,,-0.47107679048168194,0.3845700557498122,0.47107679048168194,0,9b0830c417921c3b0d4fa5349c971b17536295eb694c38c53452efbe723a3fd8
MS,27,obs__base_grad_constant_norm_times_h,110,49152,0,False,,,,3.7330270918808947e-17,0.47108098178369945,0.47108098178369945,0,f5d96acd7bda8fe3ab53c7f856d95bb0b569af743a1542cc264bd837e839d397
MS,28,obs__local_dv_mean_x,110,49152,0,False,,,,-0.21347793146986974,0.21347793146986974,0.21347793146986974,0,0ae184fb3f99232a176957afa531b407bbcd583341b792e1e0203828ced97196
MS,29,obs__local_dv_mean_y,110,49152,0,False,,,,-0.1596038440444315,0.1596038440444315,0.1596038440444315,1,a14432c6eaecc88cf8dcde01d00a95acfb6dc3c1ee8415fc370029093cca4c0a
MS,30,obs__local_dv_rms,110,49152,0,False,,,,0.0,0.25862733239418023,0.25862733239418023,0,77914d06824b54d1780a79313f858518aaa8c7b27676f278f920358ee7032220
MS,31,obs__local_dv_second_xx,110,49152,0,False,,,,0.0,0.0668880970613298,0.0668880970613298,0,02a8cb72ea87c2429b98b4eff09ff0afc8e6dba7488f6ea499641ffe429a55c4
MS,32,obs__local_dv_second_xy,110,49152,0,False,,,,-0.015927204628265718,0.015912519961632347,0.015927204628265718,3,137729ae01bcd250801c22c04712c5b39e2534764acac7af48e835a035505458
MS,33,obs__local_dv_second_yy,110,49152,0,False,,,,0.0,0.04265865351486503,0.04265865351486503,0,8d4d7b8b48be25df2574d7d9a362e6aeaa6c83794b0606721f199188bd8ced4c
MS,34,obs__L_1p00__density_rate,110,49152,0,False,,,,-2.5619929258810874,2.561992925881088,2.561992925881088,0,2aa808bcf494b7c72fcf3ac8e5c93d3b85e3e000ccfa889d318c7b93f9bd536d
MS,35,obs__L_1p00__pressure_acceleration_x,110,49152,0,False,,,,-24.897379801785938,24.92216941672956,24.92216941672956,6,83808ba68792dae37292209ab0603b36b229d48ca429924a668e741f94f13e39
MS,36,obs__L_1p00__pressure_acceleration_y,110,49152,0,False,,,,-25.479097440505054,24.57923726037037,25.479097440505054,6,c3b4806825cacbc75ebe854d08f24509e03c7ecf6ef1de6152cebd3f54d8c79b
MS,37,obs__L_1p00__viscosity_acceleration_x,110,49152,0,False,,,,-0.5814279360911371,0.5814279360911371,0.5814279360911371,0,4361e34649c716362fdeb1fcde80afb35feafe5e645680d5f51fbf83d1d77891
MS,38,obs__L_1p00__viscosity_acceleration_y,110,49152,0,False,,,,-0.6096441484036808,0.6096441484036805,0.6096441484036808,1,8ea831d9b465ad5512592fbbc259fdc82ec1b17d67b26b2124253649b7de043a
MS,39,obs__L_0p75__density_rate,110,49152,0,False,,,,-2.9828301511585122,2.9828301511585136,2.9828301511585136,0,04c0069b0611091d9dd77fde6db246df058c5a99d8a93eb908a37defca631593
MS,40,obs__L_0p75__pressure_acceleration_x,110,49152,0,False,,,,-29.824775379390015,29.878566382901425,29.878566382901425,6,113f4dc2c8c6912476e40ef056ae7e55e6a369a8316b1907a3a8c90e9c2abf57
MS,41,obs__L_0p75__pressure_acceleration_y,110,49152,0,False,,,,-31.280308632356352,29.48738574614906,31.280308632356352,6,cb6f390440e0831db2e5259fbf147285c583b8fb827e2d8a4e1d4790d7854a66
MS,42,obs__L_0p75__viscosity_acceleration_x,110,49152,0,False,,,,-0.6326811796070646,0.6326811796070647,0.6326811796070647,0,4139e06cf2b03858f5b0ad650f378049c5b2d16be1c41525348ee2d3a78b995d
MS,43,obs__L_0p75__viscosity_acceleration_y,110,49152,0,False,,,,-0.6390031060915679,0.6390031060915666,0.6390031060915679,1,35b9410f6679337e7e35bbd742d2d83c432351d7c855c2bfcbafb5d0d52dd0d9
MS,44,obs__delta_L_0p75__density_rate,110,49152,0,False,,,,-2.4664412137762213,2.4664412137762204,2.4664412137762213,0,84aa2e8a958b56565694270caaf1321e62961e23cfe01819480b1a0ec2ec6184
MS,45,obs__delta_L_0p75__pressure_acceleration_x,110,49152,0,False,,,,-22.689217723471124,22.48455151202103,22.689217723471124,6,d625bc608122acf8967f34480f7c9919f05eae60b291cd17eff5639d3733c791
MS,46,obs__delta_L_0p75__pressure_acceleration_y,110,49152,0,False,,,,-22.42831117014634,22.64166056583124,22.64166056583124,6,b66412dcc9113b453bbe11c3650a18506b60313df247a8f70d90dc3226b2de39
MS,47,obs__delta_L_0p75__viscosity_acceleration_x,110,49152,0,False,,,,-0.5223794775580527,0.5223794775580526,0.5223794775580527,0,a2bd7b7d789e318bca134b0ebec50cc8bb017da3a161fa27a342bcac6e096c88
MS,48,obs__delta_L_0p75__viscosity_acceleration_y,110,49152,0,False,,,,-0.5687175657575632,0.5687175657575632,0.5687175657575632,1,132b952984f62705988000e40455288aa07a0ce0a0b341c22973912a5fe21266
MS,49,obs__G_0p75__density_rate,110,49152,0,False,,,,-2.333208476641483,2.3332084766414827,2.333208476641483,0,f5d5dda55590bb09b7c03f27c3a85c91507861f89b6e2b2750ea9b7244a0f100
MS,50,obs__G_0p75__pressure_acceleration_x,110,49152,0,False,,,,-21.69965128243876,21.52942852307702,21.69965128243876,6,af92fb357684491f3d0ffc6fa42aae93fb1e3b8b8f3770d58127078b9bb76f6d
MS,51,obs__G_0p75__pressure_acceleration_y,110,49152,0,False,,,,-21.307856777244396,21.23299285894447,21.307856777244396,6,008f7c7b5ee9e2623966260639e2e543ae47224a9485834c7afe92d6ceaa4f25
MS,52,obs__G_0p75__viscosity_acceleration_x,110,49152,0,False,,,,-0.46046280140503365,0.46046280140503376,0.46046280140503376,0,1c21b0fea04c7cd46d1afcdae99d75aba68d57482780ef40a95a28a743baa2a3
MS,53,obs__G_0p75__viscosity_acceleration_y,110,49152,0,False,,,,-0.5228738414770874,0.5228738414770875,0.5228738414770875,1,7fd632d8bfba08769df3eb80527a7152040834e9e643d5cca444701ec696643c
MS,54,obs__L_1p25__density_rate,110,49152,0,False,,,,-0.49403839420230655,0.4940383942023079,0.4940383942023079,0,feff5fd2c73ce1855d24eb0fbc0cfcee7df3a984898e3c8c09b087257701471f
